,donorID,Predictions,predictions
15950,100692,0,0
15951,118422,0,0
15952,119770,0,0
15953,141809,0,0
15954,135263,0,0
15955,102578,0,0
15956,135072,0,0
15957,140172,0,0
15958,114862,0,0
15959,142654,0,0
15960,112800,0,0
15961,122802,0,0
15962,119738,0,0
15963,119337,0,0
15964,128258,0,0
15965,124115,0,0
15966,121003,0,0
15967,106365,0,0
15968,131676,0,0
15969,131521,0,0
15970,120184,0,0
15971,128633,0,0
15972,127227,0,0
15973,108782,0,0
15974,120111,0,0
15975,141608,0,0
15976,124699,0,0
15977,124664,0,0
15978,118843,0,0
15979,120285,1,1
15980,106783,0,0
15981,117146,0,0
15982,110216,0,0
15983,138802,0,0
15984,127190,0,0
15985,134813,0,0
15986,127014,0,0
15987,131827,0,0
15988,120893,0,0
15989,110309,0,0
15990,106953,0,0
15991,116152,0,0
15992,121553,0,0
15993,106650,0,0
15994,141232,0,0
15995,125880,0,0
15996,123483,0,0
15997,126647,0,0
15998,100095,0,0
15999,112947,0,0
16000,102917,0,0
16001,126798,0,0
16002,120097,0,0
16003,107263,0,0
16004,127059,0,0
16005,142319,1,1
16006,123233,0,0
16007,116783,0,0
16008,141967,0,0
16009,124491,0,0
16010,106801,0,0
16011,140890,0,0
16012,105973,0,0
16013,109818,0,0
16014,142139,0,0
16015,130837,0,0
16016,126331,0,0
16017,139660,0,0
16018,106227,0,0
16019,115107,0,0
16020,103096,0,0
16021,120370,0,0
16022,126976,0,0
16023,112944,0,0
16024,140622,0,0
16025,139211,0,0
16026,132169,0,0
16027,112655,0,0
16028,116498,0,0
16029,139019,0,0
16030,115134,0,0
16031,127632,0,0
16032,115153,0,0
16033,128624,0,0
16034,127555,1,1
16035,112566,0,0
16036,141112,0,0
16037,117221,0,0
16038,121221,0,0
16039,139727,0,0
16040,125006,0,0
16041,137159,0,0
16042,131644,0,0
16043,140831,1,1
16044,119563,0,0
16045,139314,0,0
16046,142649,0,0
16047,139051,0,0
16048,108790,0,0
16049,107073,0,0
16050,135100,0,0
16051,101431,0,0
16052,134428,0,0
16053,117125,0,0
16054,107880,0,0
16055,127017,0,0
16056,103421,0,0
16057,102195,0,0
16058,101790,0,0
16059,100624,0,0
16060,110061,0,0
16061,130230,0,0
16062,119003,0,0
16063,137056,0,0
16064,114877,0,0
16065,120665,0,0
16066,111346,0,0
16067,105894,0,0
16068,105741,0,0
16069,134083,0,0
16070,137264,0,0
16071,134684,0,0
16072,116946,1,1
16073,101737,0,0
16074,105114,0,0
16075,129210,0,0
16076,143844,0,0
16077,125879,0,0
16078,119610,0,0
16079,107241,0,0
16080,143478,0,0
16081,115749,0,0
16082,125362,0,0
16083,109002,0,0
16084,141705,0,0
16085,139010,0,0
16086,144425,0,0
16087,108300,0,0
16088,122792,0,0
16089,121016,0,0
16090,118092,0,0
16091,126767,0,0
16092,138676,0,0
16093,133180,0,0
16094,105222,0,0
16095,117499,0,0
16096,143279,0,0
16097,124131,0,0
16098,144187,0,0
16099,127240,0,0
16100,102571,0,0
16101,101950,0,0
16102,141837,0,0
16103,114042,0,0
16104,106661,0,0
16105,127880,0,0
16106,116968,0,0
16107,143811,0,0
16108,105494,0,0
16109,126565,0,0
16110,115991,0,0
16111,101066,0,0
16112,123401,0,0
16113,111498,0,0
16114,110152,0,0
16115,130426,0,0
16116,107489,0,0
16117,141778,0,0
16118,133718,0,0
16119,105556,0,0
16120,116723,0,0
16121,127107,0,0
16122,111955,0,0
16123,105300,0,0
16124,121312,0,0
16125,102307,0,0
16126,123922,0,0
16127,117966,0,0
16128,116742,0,0
16129,120178,0,0
16130,130891,0,0
16131,111650,0,0
16132,134958,0,0
16133,108757,0,0
16134,125694,0,0
16135,134333,0,0
16136,126789,0,0
16137,116758,0,0
16138,125452,0,0
16139,129216,0,0
16140,136041,0,0
16141,130040,0,0
16142,108128,0,0
16143,137979,0,0
16144,123670,0,0
16145,140407,0,0
16146,114228,0,0
16147,129028,0,0
16148,105538,0,0
16149,131486,0,0
16150,110934,0,0
16151,108427,0,0
16152,113832,0,0
16153,134626,0,0
16154,128837,0,0
16155,142161,0,0
16156,125115,0,0
16157,125003,0,0
16158,127623,0,0
16159,127800,0,0
16160,128054,0,0
16161,100864,1,1
16162,129146,0,0
16163,109049,0,0
16164,100627,0,0
16165,133767,0,0
16166,115980,1,1
16167,102401,0,0
16168,134184,0,0
16169,134398,0,0
16170,120282,0,0
16171,103070,0,0
16172,113182,0,0
16173,118224,0,0
16174,125327,0,0
16175,136090,0,0
16176,124608,0,0
16177,125937,0,0
16178,139452,0,0
16179,108564,0,0
16180,104088,0,0
16181,120039,0,0
16182,111719,0,0
16183,110424,0,0
16184,103060,0,0
16185,124895,0,0
16186,122316,0,0
16187,118228,0,0
16188,105639,0,0
16189,120913,0,0
16190,127112,0,0
16191,120709,0,0
16192,116797,0,0
16193,128410,0,0
16194,130601,0,0
16195,120143,0,0
16196,137791,0,0
16197,118523,0,0
16198,103010,0,0
16199,136305,0,0
16200,134352,0,0
16201,124591,0,0
16202,139639,0,0
16203,110442,0,0
16204,104362,0,0
16205,118883,0,0
16206,116364,0,0
16207,115362,0,0
16208,117098,0,0
16209,120015,0,0
16210,129726,0,0
16211,106866,0,0
16212,121679,0,0
16213,104492,0,0
16214,130054,0,0
16215,128678,0,0
16216,143418,0,0
16217,102572,0,0
16218,115253,0,0
16219,141609,0,0
16220,110717,0,0
16221,123612,0,0
16222,117813,0,0
16223,144640,0,0
16224,118292,0,0
16225,121943,0,0
16226,128487,0,0
16227,114570,0,0
16228,141755,0,0
16229,134828,0,0
16230,105031,0,0
16231,110628,0,0
16232,126306,0,0
16233,120736,0,0
16234,131191,0,0
16235,122377,0,0
16236,142949,0,0
16237,118557,0,0
16238,142946,0,0
16239,104821,0,0
16240,139820,0,0
16241,128458,0,0
16242,117696,0,0
16243,116595,0,0
16244,100426,0,0
16245,120535,0,0
16246,115835,0,0
16247,113697,0,0
16248,112839,0,0
16249,144661,0,0
16250,138646,0,0
16251,144518,0,0
16252,118089,0,0
16253,139767,0,0
16254,113958,0,0
16255,102069,0,0
16256,124276,0,0
16257,144567,0,0
16258,127528,0,0
16259,137283,0,0
16260,128023,0,0
16261,110649,0,0
16262,116326,0,0
16263,104341,0,0
16264,115404,0,0
16265,137675,0,0
16266,133826,0,0
16267,132242,0,0
16268,127433,0,0
16269,113952,0,0
16270,121694,0,0
16271,127675,0,0
16272,127994,0,0
16273,122752,0,0
16274,122040,0,0
16275,114108,0,0
16276,116358,0,0
16277,140439,0,0
16278,119392,0,0
16279,122147,0,0
16280,119511,0,0
16281,125322,0,0
16282,141276,0,0
16283,103189,0,0
16284,138260,0,0
16285,108291,0,0
16286,121789,0,0
16287,103193,0,0
16288,116354,0,0
16289,137775,0,0
16290,109817,0,0
16291,104131,0,0
16292,130921,0,0
16293,139319,0,0
16294,102556,0,0
16295,104470,0,0
16296,133791,0,0
16297,129711,0,0
16298,118792,0,0
16299,127244,0,0
16300,141932,0,0
16301,118482,0,0
16302,117802,0,0
16303,125482,0,0
16304,100914,0,0
16305,125693,0,0
16306,115864,0,0
16307,131992,0,0
16308,133034,0,0
16309,126003,0,0
16310,140157,0,0
16311,115491,0,0
16312,128956,0,0
16313,142142,0,0
16314,144675,0,0
16315,127833,0,0
16316,137676,0,0
16317,107078,0,0
16318,100534,0,0
16319,137628,0,0
16320,134012,0,0
16321,113859,0,0
16322,143807,0,0
16323,132408,0,0
16324,115040,0,0
16325,140670,0,0
16326,127777,0,0
16327,102392,0,0
16328,100044,0,0
16329,139320,0,0
16330,134986,0,0
16331,131617,0,0
16332,135871,0,0
16333,101311,0,0
16334,128752,0,0
16335,137497,0,0
16336,139279,0,0
16337,122227,0,0
16338,132566,0,0
16339,108855,0,0
16340,120010,0,0
16341,111557,0,0
16342,140976,0,0
16343,128840,0,0
16344,136336,0,0
16345,117796,0,0
16346,127797,0,0
16347,101457,0,0
16348,122257,0,0
16349,116918,1,1
16350,125536,0,0
16351,130597,0,0
16352,130672,0,0
16353,134034,0,0
16354,117675,1,1
16355,136895,0,0
16356,130249,0,0
16357,125040,0,0
16358,123628,0,0
16359,126538,0,0
16360,110824,0,0
16361,111714,0,0
16362,105950,0,0
16363,126586,0,0
16364,137828,0,0
16365,130027,0,0
16366,137613,0,0
16367,118318,0,0
16368,129945,0,0
16369,105804,0,0
16370,116929,0,0
16371,104778,0,0
16372,137799,0,0
16373,126972,0,0
16374,120375,0,0
16375,119316,1,1
16376,116064,0,0
16377,111874,0,0
16378,126981,0,0
16379,112979,0,0
16380,108006,0,0
16381,138504,0,0
16382,104447,0,0
16383,122527,0,0
16384,128650,0,0
16385,112929,0,0
16386,125663,0,0
16387,139751,0,0
16388,132934,0,0
16389,125720,0,0
16390,110634,0,0
16391,130545,0,0
16392,131643,0,0
16393,130149,0,0
16394,120021,0,0
16395,139966,0,0
16396,104766,0,0
16397,139058,0,0
16398,143553,0,0
16399,124336,0,0
16400,105151,0,0
16401,143849,0,0
16402,135048,0,0
16403,125299,0,0
16404,135768,0,0
16405,139673,0,0
16406,106944,0,0
16407,115873,0,0
16408,112297,0,0
16409,109111,0,0
16410,128188,0,0
16411,130878,0,0
16412,120613,0,0
16413,118610,0,0
16414,124391,0,0
16415,112890,0,0
16416,131686,0,0
16417,113051,0,0
16418,137098,0,0
16419,121326,0,0
16420,128351,0,0
16421,142639,0,0
16422,128229,0,0
16423,105653,0,0
16424,124613,0,0
16425,107451,0,0
16426,142180,0,0
16427,107868,0,0
16428,132701,1,1
16429,113671,0,0
16430,138409,0,0
16431,111597,0,0
16432,123213,0,0
16433,134856,0,0
16434,107227,0,0
16435,143725,0,0
16436,130788,0,0
16437,111799,0,0
16438,126207,0,0
16439,139338,0,0
16440,123995,0,0
16441,123695,0,0
16442,106461,0,0
16443,136503,1,1
16444,127114,0,0
16445,119419,0,0
16446,142592,0,0
16447,137465,0,0
16448,143544,0,0
16449,100087,0,0
16450,143763,0,0
16451,137136,0,0
16452,118718,0,0
16453,131432,0,0
16454,110312,0,0
16455,141968,0,0
16456,134042,0,0
16457,102550,0,0
16458,102979,0,0
16459,127667,0,0
16460,124428,0,0
16461,119496,0,0
16462,135245,0,0
16463,113660,0,0
16464,111611,0,0
16465,134637,0,0
16466,120276,0,0
16467,135121,0,0
16468,144654,0,0
16469,143078,0,0
16470,108151,0,0
16471,125902,0,0
16472,144007,0,0
16473,134154,0,0
16474,137925,0,0
16475,102752,0,0
16476,142496,0,0
16477,100079,0,0
16478,119138,0,0
16479,106077,0,0
16480,136399,0,0
16481,126219,0,0
16482,123120,0,0
16483,127116,0,0
16484,137948,0,0
16485,113548,0,0
16486,129223,0,0
16487,107373,0,0
16488,111327,0,0
16489,142917,0,0
16490,103784,0,0
16491,117467,0,0
16492,137916,0,0
16493,140593,0,0
16494,110587,0,0
16495,107115,0,0
16496,103938,0,0
16497,111580,0,0
16498,137061,0,0
16499,133663,0,0
16500,127705,0,0
16501,118813,0,0
16502,108874,0,0
16503,110409,0,0
16504,109896,0,0
16505,101984,0,0
16506,140614,0,0
16507,115606,0,0
16508,104913,0,0
16509,119819,0,0
16510,101132,0,0
16511,105664,0,0
16512,116139,0,0
16513,140711,0,0
16514,108577,0,0
16515,133235,0,0
16516,115150,0,0
16517,111970,0,0
16518,140408,0,0
16519,143700,0,0
16520,115222,0,0
16521,132226,0,0
16522,128489,0,0
16523,136639,0,0
16524,120694,0,0
16525,114250,0,0
16526,122931,0,0
16527,133351,0,0
16528,131101,0,0
16529,127872,0,0
16530,105833,0,0
16531,109364,0,0
16532,141610,0,0
16533,102452,0,0
16534,102701,0,0
16535,116459,0,0
16536,108822,0,0
16537,117543,0,0
16538,109421,0,0
16539,101511,0,0
16540,141157,0,0
16541,123477,0,0
16542,113098,0,0
16543,100059,1,1
16544,144593,0,0
16545,116385,0,0
16546,134142,0,0
16547,134277,0,0
16548,104789,0,0
16549,133054,0,0
16550,127640,1,1
16551,135745,0,0
16552,131876,0,0
16553,111572,0,0
16554,127277,1,1
16555,118168,0,0
16556,126950,0,0
16557,135457,0,0
16558,131038,0,0
16559,102389,0,0
16560,109801,0,0
16561,109557,0,0
16562,121752,0,0
16563,120795,0,0
16564,131957,0,0
16565,106997,0,0
16566,106407,0,0
16567,116818,0,0
16568,139525,0,0
16569,118832,0,0
16570,126990,0,0
16571,105989,0,0
16572,128549,0,0
16573,142490,0,0
16574,133691,0,0
16575,108959,0,0
16576,117311,0,0
16577,117152,0,0
16578,115306,0,0
16579,102302,0,0
16580,144456,0,0
16581,130213,0,0
16582,112748,0,0
16583,117671,0,0
16584,110511,0,0
16585,138343,0,0
16586,124745,0,0
16587,106350,0,0
16588,136753,0,0
16589,144346,0,0
16590,139982,0,0
16591,124503,0,0
16592,114432,0,0
16593,135606,0,0
16594,115486,0,0
16595,101508,0,0
16596,132412,0,0
16597,132016,0,0
16598,123833,0,0
16599,138619,0,0
16600,110437,0,0
16601,114785,0,0
16602,125638,0,0
16603,116590,0,0
16604,112340,0,0
16605,135738,0,0
16606,144422,0,0
16607,100550,0,0
16608,114594,0,0
16609,119649,0,0
16610,112752,0,0
16611,104690,0,0
16612,143462,0,0
16613,144351,0,0
16614,135958,0,0
16615,103234,0,0
16616,140613,0,0
16617,115695,0,0
16618,108308,0,0
16619,110772,0,0
16620,104864,0,0
16621,121942,0,0
16622,128962,1,1
16623,131476,0,0
16624,131326,0,0
16625,120110,0,0
16626,116208,0,0
16627,121360,0,0
16628,140449,0,0
16629,139388,0,0
16630,122332,0,0
16631,102154,0,0
16632,125218,0,0
16633,124517,0,0
16634,100630,0,0
16635,138399,0,0
16636,102251,0,0
16637,124654,0,0
16638,115753,0,0
16639,122549,0,0
16640,122281,0,0
16641,133027,0,0
16642,122405,0,0
16643,141955,0,0
16644,127235,0,0
16645,117724,0,0
16646,111028,0,0
16647,109431,0,0
16648,134562,0,0
16649,132523,0,0
16650,139547,0,0
16651,131645,0,0
16652,105452,0,0
16653,129099,0,0
16654,119753,0,0
16655,138644,0,0
16656,114980,0,0
16657,107321,0,0
16658,140493,0,0
16659,121574,0,0
16660,134046,0,0
16661,115945,0,0
16662,101166,0,0
16663,113311,0,0
16664,116901,0,0
16665,125379,0,0
16666,133215,0,0
16667,127883,0,0
16668,124303,0,0
16669,134973,0,0
16670,121172,0,0
16671,124692,0,0
16672,114166,0,0
16673,116684,0,0
16674,125291,0,0
16675,107333,0,0
16676,131417,0,0
16677,114419,0,0
16678,131865,0,0
16679,136689,0,0
16680,125215,0,0
16681,119979,1,1
16682,107419,0,0
16683,111184,0,0
16684,132793,0,0
16685,126555,0,0
16686,121243,0,0
16687,137214,0,0
16688,105090,0,0
16689,106759,0,0
16690,107567,0,0
16691,123748,0,0
16692,142676,0,0
16693,101858,0,0
16694,140343,0,0
16695,133588,0,0
16696,144438,0,0
16697,121910,0,0
16698,114794,0,0
16699,112725,0,0
16700,122628,0,0
16701,134731,0,0
16702,105400,0,0
16703,107147,0,0
16704,106692,0,0
16705,104811,0,0
16706,128601,0,0
16707,116157,0,0
16708,136359,0,0
16709,138814,0,0
16710,144031,0,0
16711,135801,0,0
16712,113326,0,0
16713,134416,0,0
16714,114971,0,0
16715,116803,0,0
16716,125084,0,0
16717,103898,0,0
16718,137082,0,0
16719,141343,0,0
16720,144349,0,0
16721,100369,0,0
16722,134712,0,0
16723,132318,0,0
16724,105524,0,0
16725,127934,0,0
16726,142794,0,0
16727,139888,0,0
16728,100016,0,0
16729,115426,0,0
16730,120404,0,0
16731,124172,0,0
16732,118258,0,0
16733,117712,0,0
16734,114798,0,0
16735,100230,0,0
16736,133279,0,0
16737,121962,0,0
16738,100203,1,1
16739,121822,0,0
16740,101449,0,0
16741,133175,0,0
16742,116070,0,0
16743,143453,0,0
16744,101271,0,0
16745,100547,1,1
16746,101130,0,0
16747,120918,0,0
16748,128879,0,0
16749,132269,0,0
16750,127875,0,0
16751,141244,0,0
16752,132278,0,0
16753,115800,0,0
16754,135379,0,0
16755,139797,0,0
16756,114864,0,0
16757,142364,0,0
16758,128565,0,0
16759,144133,0,0
16760,123217,0,0
16761,114517,0,0
16762,123765,0,0
16763,119331,0,0
16764,112383,0,0
16765,125724,0,0
16766,107579,0,0
16767,104206,0,0
16768,113434,0,0
16769,115265,0,0
16770,124611,0,0
16771,132831,0,0
16772,125443,0,0
16773,115012,0,0
16774,120497,0,0
16775,133080,0,0
16776,102255,0,0
16777,109033,0,0
16778,120394,0,0
16779,103224,0,0
16780,135252,0,0
16781,110322,0,0
16782,119790,0,0
16783,117509,0,0
16784,120872,0,0
16785,104642,0,0
16786,107757,1,1
16787,106168,0,0
16788,106722,0,0
16789,138421,0,0
16790,108986,0,0
16791,116628,0,0
16792,119582,0,0
16793,105353,0,0
16794,137002,0,0
16795,116879,0,0
16796,111266,0,0
16797,135274,0,0
16798,137509,0,0
16799,118176,0,0
16800,104336,0,0
16801,126096,0,0
16802,109077,0,0
16803,140069,0,0
16804,101074,0,0
16805,119842,0,0
16806,124969,0,0
16807,143195,0,0
16808,125768,0,0
16809,140096,0,0
16810,133988,1,1
16811,103686,0,0
16812,112303,0,0
16813,109509,0,0
16814,136623,0,0
16815,125169,0,0
16816,127268,0,0
16817,123412,0,0
16818,139371,0,0
16819,144302,0,0
16820,106740,0,0
16821,124539,0,0
16822,129141,0,0
16823,113479,0,0
16824,124668,0,0
16825,117734,0,0
16826,101954,0,0
16827,121655,0,0
16828,121108,0,0
16829,122361,0,0
16830,141508,0,0
16831,133941,0,0
16832,143117,0,0
16833,109207,0,0
16834,111991,0,0
16835,114333,0,0
16836,120786,0,0
16837,124525,0,0
16838,113820,0,0
16839,122748,1,1
16840,123614,0,0
16841,141862,0,0
16842,109514,0,0
16843,119716,0,0
16844,124633,0,0
16845,132009,0,0
16846,127113,0,0
16847,113818,0,0
16848,107756,0,0
16849,100799,0,0
16850,110801,0,0
16851,110701,0,0
16852,129940,0,0
16853,128028,0,0
16854,120605,0,0
16855,125885,0,0
16856,127494,0,0
16857,100077,0,0
16858,136659,0,0
16859,142983,0,0
16860,114621,0,0
16861,120384,0,0
16862,136566,0,0
16863,103718,0,0
16864,133611,0,0
16865,126412,0,0
16866,143394,0,0
16867,102939,0,0
16868,140987,0,0
16869,114981,0,0
16870,113369,0,0
16871,127199,0,0
16872,120484,0,0
16873,139443,0,0
16874,108454,0,0
16875,102517,0,0
16876,138724,0,0
16877,138840,0,0
16878,102856,0,0
16879,136079,0,0
16880,142020,0,0
16881,120544,0,0
16882,113893,0,0
16883,118150,0,0
16884,116172,0,0
16885,122460,0,0
16886,132081,0,0
16887,111639,0,0
16888,117200,0,0
16889,114741,0,0
16890,130982,0,0
16891,135529,0,0
16892,114926,0,0
16893,132301,0,0
16894,103786,0,0
16895,108680,0,0
16896,140901,0,0
16897,142061,0,0
16898,140222,0,0
16899,122306,0,0
16900,122394,0,0
16901,135613,0,0
16902,137024,0,0
16903,113104,0,0
16904,118636,0,0
16905,105481,0,0
16906,109423,0,0
16907,106916,0,0
16908,121334,0,0
16909,138328,0,0
16910,117315,0,0
16911,115319,0,0
16912,133943,0,0
16913,114696,0,0
16914,104726,0,0
16915,138805,0,0
16916,122717,0,0
16917,105441,0,0
16918,142994,0,0
16919,141972,0,0
16920,126008,0,0
16921,127147,0,0
16922,100525,0,0
16923,140851,0,0
16924,135805,0,0
16925,130555,0,0
16926,128473,0,0
16927,105442,0,0
16928,113796,0,0
16929,128288,0,0
16930,140936,0,0
16931,124679,0,0
16932,133251,0,0
16933,115705,0,0
16934,126435,0,0
16935,112189,0,0
16936,136254,0,0
16937,144362,0,0
16938,111341,0,0
16939,122352,0,0
16940,101696,1,1
16941,121582,0,0
16942,125095,0,0
16943,141495,0,0
16944,102219,0,0
16945,113544,0,0
16946,106844,0,0
16947,103872,0,0
16948,117677,0,0
16949,119896,0,0
16950,112664,0,0
16951,129199,0,0
16952,122890,0,0
16953,107026,0,0
16954,101928,0,0
16955,143613,1,1
16956,135142,0,0
16957,122004,0,0
16958,103417,0,0
16959,121494,0,0
16960,133684,0,0
16961,116472,0,0
16962,113200,0,0
16963,143685,0,0
16964,114988,0,0
16965,144001,0,0
16966,108011,0,0
16967,121403,0,0
16968,138828,0,0
16969,104414,0,0
16970,115767,0,0
16971,102364,0,0
16972,144292,0,0
16973,141254,0,0
16974,110888,0,0
16975,126218,0,0
16976,126720,0,0
16977,134771,0,0
16978,115702,0,0
16979,116960,0,0
16980,103867,0,0
16981,114752,0,0
16982,141773,0,0
16983,131503,0,0
16984,118118,0,0
16985,129897,0,0
16986,119106,0,0
16987,121533,0,0
16988,122143,0,0
16989,119972,0,0
16990,109284,0,0
16991,133267,0,0
16992,105891,0,0
16993,141896,0,0
16994,112477,0,0
16995,118806,0,0
16996,134148,0,0
16997,130315,0,0
16998,112706,0,0
16999,123636,0,0
17000,115282,0,0
17001,122851,0,0
17002,105938,0,0
17003,131879,0,0
17004,137984,0,0
17005,109842,0,0
17006,134910,0,0
17007,123655,0,0
17008,105291,0,0
17009,107513,0,0
17010,139944,0,0
17011,135651,0,0
17012,126303,0,0
17013,120647,0,0
17014,122614,0,0
17015,138353,0,0
17016,101801,0,0
17017,142835,0,0
17018,106371,0,0
17019,139506,0,0
17020,120417,0,0
17021,102698,0,0
17022,127539,0,0
17023,108788,0,0
17024,117700,0,0
17025,119314,0,0
17026,127877,0,0
17027,135398,0,0
17028,102707,0,0
17029,142898,0,0
17030,131146,0,0
17031,116072,0,0
17032,132309,0,0
17033,138126,0,0
17034,101771,0,0
17035,110366,0,0
17036,121508,0,0
17037,115631,0,0
17038,102853,0,0
17039,111890,0,0
17040,118898,0,0
17041,114618,0,0
17042,128417,0,0
17043,134201,0,0
17044,129627,0,0
17045,128200,0,0
17046,119807,0,0
17047,110669,0,0
17048,120157,0,0
17049,131892,0,0
17050,102464,0,0
17051,134274,0,0
17052,105497,0,0
17053,127728,0,0
17054,131629,0,0
17055,136436,0,0
17056,118913,0,0
17057,123319,0,0
17058,133885,0,0
17059,118864,0,0
17060,117963,0,0
17061,108468,0,0
17062,132162,0,0
17063,122411,0,0
17064,116612,0,0
17065,101172,0,0
17066,111501,0,0
17067,137133,0,0
17068,143012,0,0
17069,116914,0,0
17070,134363,0,0
17071,129189,0,0
17072,103017,0,0
17073,142552,0,0
17074,105585,0,0
17075,123725,0,0
17076,103166,0,0
17077,140806,0,0
17078,108243,0,0
17079,102485,0,0
17080,113494,0,0
17081,126447,0,0
17082,115293,0,0
17083,134476,0,0
17084,122083,0,0
17085,142396,0,0
17086,143032,0,0
17087,127766,0,0
17088,116390,0,0
17089,123912,0,0
17090,116618,0,0
17091,104427,0,0
17092,143373,0,0
17093,104681,0,0
17094,113397,0,0
17095,131099,0,0
17096,131840,0,0
17097,114450,0,0
17098,120449,0,0
17099,113643,0,0
17100,142268,0,0
17101,121482,0,0
17102,101383,0,0
17103,113894,0,0
17104,117230,0,0
17105,131596,0,0
17106,113673,0,0
17107,136799,0,0
17108,109293,0,0
17109,107562,0,0
17110,118200,0,0
17111,107058,0,0
17112,103315,0,0
17113,120045,0,0
17114,119358,0,0
17115,143017,0,0
17116,114085,0,0
17117,134482,0,0
17118,113692,0,0
17119,139837,0,0
17120,125882,0,0
17121,137793,0,0
17122,112814,0,0
17123,135388,0,0
17124,141313,0,0
17125,103890,0,0
17126,135519,0,0
17127,125616,0,0
17128,139756,0,0
17129,129362,0,0
17130,126230,0,0
17131,136908,0,0
17132,112875,0,0
17133,120503,0,0
17134,141357,0,0
17135,125550,0,0
17136,103233,0,0
17137,123466,0,0
17138,126894,0,0
17139,114788,0,0
17140,143826,0,0
17141,141196,0,0
17142,130789,0,0
17143,107070,0,0
17144,126987,0,0
17145,114983,0,0
17146,128743,0,0
17147,138677,0,0
17148,131689,0,0
17149,118077,0,0
17150,128348,0,0
17151,140886,0,0
17152,141947,0,0
17153,128573,0,0
17154,119534,0,0
17155,104251,0,0
17156,138671,0,0
17157,120886,0,0
17158,125689,0,0
17159,122484,0,0
17160,110291,0,0
17161,103433,0,0
17162,144386,0,0
17163,103956,0,0
17164,144691,0,0
17165,139220,0,0
17166,120845,0,0
17167,103948,0,0
17168,121060,0,0
17169,118439,0,0
17170,132592,0,0
17171,140517,0,0
17172,138346,0,0
17173,119095,0,0
17174,142409,0,0
17175,111848,0,0
17176,117145,0,0
17177,143127,0,0
17178,106648,0,0
17179,137786,0,0
17180,122567,0,0
17181,125129,0,0
17182,135729,0,0
17183,120383,0,0
17184,126379,0,0
17185,136916,0,0
17186,120365,0,0
17187,133751,0,0
17188,122733,0,0
17189,133134,0,0
17190,135524,0,0
17191,122522,0,0
17192,124086,0,0
17193,118699,0,0
17194,131454,0,0
17195,108678,0,0
17196,143638,0,0
17197,105690,0,0
17198,122612,0,0
17199,115919,0,0
17200,130326,0,0
17201,139189,0,0
17202,125993,0,0
17203,136224,0,0
17204,140148,0,0
17205,135877,0,0
17206,110352,0,0
17207,129272,0,0
17208,130909,0,0
17209,126403,0,0
17210,116624,0,0
17211,129067,0,0
17212,110998,0,0
17213,117742,0,0
17214,121844,0,0
17215,141121,0,0
17216,140906,0,0
17217,103921,0,0
17218,143203,0,0
17219,131646,0,0
17220,113995,0,0
17221,116997,0,0
17222,108254,0,0
17223,140132,0,0
17224,115544,0,0
17225,114571,0,0
17226,105287,0,0
17227,136409,0,0
17228,134472,0,0
17229,113488,0,0
17230,117115,0,0
17231,114468,0,0
17232,142307,0,0
17233,108483,0,0
17234,143164,0,0
17235,113139,0,0
17236,102123,0,0
17237,133186,0,0
17238,107804,0,0
17239,133495,0,0
17240,137730,0,0
17241,104602,0,0
17242,124125,0,0
17243,119611,0,0
17244,131255,0,0
17245,125826,0,0
17246,140697,0,0
17247,143715,0,0
17248,111083,0,0
17249,100809,0,0
17250,100089,0,0
17251,138768,0,0
17252,127670,0,0
17253,105473,0,0
17254,139273,0,0
17255,134086,0,0
17256,126227,0,0
17257,110821,0,0
17258,144327,0,0
17259,124538,0,0
17260,102458,0,0
17261,104346,0,0
17262,141482,0,0
17263,116037,0,0
17264,128868,0,0
17265,110258,0,0
17266,130705,0,0
17267,106008,0,0
17268,134786,0,0
17269,110814,0,0
17270,114264,0,0
17271,120664,0,0
17272,125445,0,0
17273,116231,0,0
17274,100873,0,0
17275,143795,0,0
17276,120105,0,0
17277,120319,0,0
17278,102666,0,0
17279,101393,0,0
17280,139406,0,0
17281,142758,0,0
17282,128293,0,0
17283,130181,0,0
17284,140308,0,0
17285,134623,0,0
17286,142771,0,0
17287,143824,0,0
17288,132941,0,0
17289,118524,0,0
17290,132778,0,0
17291,115860,0,0
17292,112392,0,0
17293,114223,0,0
17294,128644,0,0
17295,127093,0,0
17296,127838,0,0
17297,102852,0,0
17298,138714,0,0
17299,117549,0,0
17300,112290,0,0
17301,123842,0,0
17302,143268,0,0
17303,102823,0,0
17304,114800,0,0
17305,108010,0,0
17306,141163,0,0
17307,110324,0,0
17308,130897,0,0
17309,126697,0,0
17310,133645,0,0
17311,142936,0,0
17312,136747,0,0
17313,109335,0,0
17314,109784,0,0
17315,102039,0,0
17316,139771,0,0
17317,130081,0,0
17318,125253,0,0
17319,143283,0,0
17320,121515,0,0
17321,109152,0,0
17322,106602,0,0
17323,100292,0,0
17324,136381,0,0
17325,126244,0,0
17326,113075,0,0
17327,140273,0,0
17328,121519,0,0
17329,123139,0,0
17330,128158,0,0
17331,134059,0,0
17332,139054,0,0
17333,120031,0,0
17334,140681,0,0
17335,102361,0,0
17336,113014,0,0
17337,126853,0,0
17338,109926,0,0
17339,138643,0,0
17340,131813,0,0
17341,110946,0,0
17342,122604,0,0
17343,118959,0,0
17344,129098,0,0
17345,103606,0,0
17346,118013,0,0
17347,141628,0,0
